2081,CloudLines: Compact Display of Event Episodes in Multiple Time-Series,InfoVis,2011,J,10.1109/TVCG.2011.179,http://dx.doi.org/10.1109/TVCG.2011.179,Milos Krstajic;Enrico Bertini;Daniel A. Keim
2082,Composite Density Maps for Multivariate Trajectories,InfoVis,2011,J,10.1109/TVCG.2011.181,http://dx.doi.org/10.1109/TVCG.2011.181,Roeland Scheepens;Niels Willems;Huub van de Wetering;Gennady L. Andrienko;Natalia V. Andrienko;Jarke J. van Wijk
2083,Context-Preserving Visual Links,InfoVis,2011,J,10.1109/TVCG.2011.183,http://dx.doi.org/10.1109/TVCG.2011.183,Markus Steinberger;Manuela Waldner;Marc Streit;Alexander Lex;Dieter Schmalstieg
2084,D3 Data-Driven Documents,InfoVis,2011,J,10.1109/TVCG.2011.185,http://dx.doi.org/10.1109/TVCG.2011.185,Michael Bostock;Vadim Ogievetsky;Jeffrey Heer
2085,Design Study of LineSets a Novel Set Visualization Technique,InfoVis,2011,J,10.1109/TVCG.2011.186,http://dx.doi.org/10.1109/TVCG.2011.186,Basak Alper;Nathalie Henry Riche;Gonzalo Ramos;Mary Czerwinski
2086,Developing and Evaluating Quilts for the Depiction of Large Layered Graphs,InfoVis,2011,J,10.1109/TVCG.2011.187,http://dx.doi.org/10.1109/TVCG.2011.187,Juhee Bae;Benjamin Watson
2087,DICON: Interactive Visual Analysis of Multidimensional Clusters,InfoVis,2011,J,10.1109/TVCG.2011.188,http://dx.doi.org/10.1109/TVCG.2011.188,Nan Cao;David Gotz;Jimeng Sun;Huamin Qu
2088,Divided Edge Bundling for Directional Network Data,InfoVis,2011,J,10.1109/TVCG.2011.190,http://dx.doi.org/10.1109/TVCG.2011.190,David Selassie;Brandon Heller;Jeffrey Heer
2089,Drawing Road Networks with Focus Regions,InfoVis,2011,J,10.1109/TVCG.2011.191,http://dx.doi.org/10.1109/TVCG.2011.191,Jan-Henrik Haunert;Leon Sering
2090,Evaluation of Artery Visualizations for Heart Disease Diagnosis,InfoVis,2011,J,10.1109/TVCG.2011.192,http://dx.doi.org/10.1109/TVCG.2011.192,Michelle Borkin;Krzysztof Z. Gajos;Amanda Peters Randles;Dimitris Mitsouras;Simone Melchionna;Frank J. Rybicki;Charles L. Feldman;Hanspeter Pfister
2091,Evaluation of Traditional Orthogonal and Radial Tree Diagrams by an Eye Tracking Study,InfoVis,2011,J,10.1109/TVCG.2011.193,http://dx.doi.org/10.1109/TVCG.2011.193,Michael Burch;Natalia Konevtsova;Julian Heinrich;Markus Höferlin;Daniel Weiskopf
2092,Exploratory Analysis of Time-Series with ChronoLenses,InfoVis,2011,J,10.1109/TVCG.2011.195,http://dx.doi.org/10.1109/TVCG.2011.195,Jian Zhao;Fanny Chevalier;Emmanuel Pietriga;Ravin Balakrishnan
2093,Exploring Ambient and Artistic Visualization for Residential Energy Use Feedback,InfoVis,2011,J,10.1109/TVCG.2011.196,http://dx.doi.org/10.1109/TVCG.2011.196,Johnny Rodgers;Lyn Bartram
2094,Exploring Uncertainty in Geodemographics with Interactive Graphics,InfoVis,2011,J,10.1109/TVCG.2011.197,http://dx.doi.org/10.1109/TVCG.2011.197,Aidan Slingsby;Jason Dykes;Jo Wood
2095,Flexible Linked Axes for Multivariate Data Visualization,InfoVis,2011,J,10.1109/TVCG.2011.201,http://dx.doi.org/10.1109/TVCG.2011.201,Jarry H. T. Claessen;Jarke J. van Wijk
2096,Flow Map Layout via Spiral Trees,InfoVis,2011,J,10.1109/TVCG.2011.202,http://dx.doi.org/10.1109/TVCG.2011.202,Kevin Buchin;Bettina Speckmann;Kevin Verbeek
2097,Focus+Context Metro Maps,InfoVis,2011,J,10.1109/TVCG.2011.205,http://dx.doi.org/10.1109/TVCG.2011.205,Yu-Shuen Wang;Ming-Te Chi
2098,Human-Centered Approaches in Geovisualization Design: Investigating Multiple Methods Through a Long-Term Case Study,InfoVis,2011,J,10.1109/TVCG.2011.209,http://dx.doi.org/10.1109/TVCG.2011.209,David Lloyd;Jason Dykes
2099,Improved Similarity Trees and their Application to Visual Data Classification,InfoVis,2011,J,10.1109/TVCG.2011.212,http://dx.doi.org/10.1109/TVCG.2011.212,Jose Gustavo Paiva;Laura Florian;Hélio Pedrini;Guilherme P. Telles;Rosane Minghim
2100,In Situ Exploration of Large Dynamic Networks,InfoVis,2011,J,10.1109/TVCG.2011.213,http://dx.doi.org/10.1109/TVCG.2011.213,Steffen Hadlak;Hans-Jörg Schulz;Heidrun Schumann
2101,Local Affine Multidimensional Projection,InfoVis,2011,J,10.1109/TVCG.2011.220,http://dx.doi.org/10.1109/TVCG.2011.220,Paulo Joia;Danilo Barbosa Coimbra;José Alberto Cuminato;Fernando Vieira Paulovich;Luis Gustavo Nonato
2102,MoleView: An Attribute and Structure-Based Semantic Lens for Large Element-Based Plots,InfoVis,2011,J,10.1109/TVCG.2011.223,http://dx.doi.org/10.1109/TVCG.2011.223,Christophe Hurter;Alexandru Telea;Ozan Ersoy
2103,Parallel Edge Splatting for Scalable Dynamic Graph Visualization,InfoVis,2011,J,10.1109/TVCG.2011.226,http://dx.doi.org/10.1109/TVCG.2011.226,Michael Burch;Corinna Vehlow;Fabian Beck;Stephan Diehl 0001;Daniel Weiskopf
2104,Product Plots,InfoVis,2011,J,10.1109/TVCG.2011.227,http://dx.doi.org/10.1109/TVCG.2011.227,Hadley Wickham;Heike Hofmann
2105,Quality Metrics in High-Dimensional Data Visualization: An Overview and Systematization,InfoVis,2011,J,10.1109/TVCG.2011.229,http://dx.doi.org/10.1109/TVCG.2011.229,Enrico Bertini
2106,Sequence Surveyor: Leveraging Overview for Scalable Genomic Alignment Visualization,InfoVis,2011,J,10.1109/TVCG.2011.232,http://dx.doi.org/10.1109/TVCG.2011.232,Danielle Albers Szafir;Colin N. Dewey;Michael Gleicher
2107,Skeleton-Based Edge Bundling for Graph Visualization,InfoVis,2011,J,10.1109/TVCG.2011.233,http://dx.doi.org/10.1109/TVCG.2011.233,Ozan Ersoy;Christophe Hurter;Fernando Vieira Paulovich;Gabriel Cantareiro;Alexandru Telea
2108,Stereoscopic Highlighting: 2D Graph Visualization on Stereo Displays,InfoVis,2011,J,10.1109/TVCG.2011.234,http://dx.doi.org/10.1109/TVCG.2011.234,Basak Alper;Tobias Höllerer;JoAnn Kuchera-Morin;Angus Graeme Forbes
2109,Synthetic Generation of High-Dimensional Datasets,InfoVis,2011,J,10.1109/TVCG.2011.237,http://dx.doi.org/10.1109/TVCG.2011.237,Georgia Albuquerque;Thomas Löwe;Marcus A. Magnor
2110,TextFlow: Towards Better Understanding of Evolving Topics in Text,InfoVis,2011,J,10.1109/TVCG.2011.239,http://dx.doi.org/10.1109/TVCG.2011.239,Weiwei Cui;Shixia Liu;Li Tan;Conglei Shi;Yangqiu Song;Zekai Gao;Huamin Qu;Xin Tong
2111,TreeNetViz: Revealing Patterns of Networks over Tree Structures,InfoVis,2011,J,10.1109/TVCG.2011.247,http://dx.doi.org/10.1109/TVCG.2011.247,Liang Gou;Xiaolong Zhang
2112,VisBricks: Multiform Visualization of Large Inhomogeneous Data,InfoVis,2011,J,10.1109/TVCG.2011.250,http://dx.doi.org/10.1109/TVCG.2011.250,Alexander Lex;Hans-Jörg Schulz;Marc Streit;Christian Partl;Dieter Schmalstieg
2113,Visual Thinking In Action: Visualizations As Used On Whiteboards,InfoVis,2011,J,10.1109/TVCG.2011.251,http://dx.doi.org/10.1109/TVCG.2011.251,Jagoda Walny;M. Sheelagh T. Carpendale;Nathalie Henry Riche;Gina Venolia;Philip Fawcett
2114,Visualization of Parameter Space for Image Analysis,InfoVis,2011,J,10.1109/TVCG.2011.253,http://dx.doi.org/10.1109/TVCG.2011.253,A. Johannes Pretorius;Mark-Anthony Bray;Anne E. Carpenter;Roy A. Ruddle
2115,Visualization Rhetoric: Framing Effects in Narrative Visualization,InfoVis,2011,J,10.1109/TVCG.2011.255,http://dx.doi.org/10.1109/TVCG.2011.255,Jessica Hullman;Nicholas Diakopoulos
2116,Visual analytic roadblocks for novice investigators,VAST,2011,C,10.1109/VAST.2011.6102435,http://dx.doi.org/10.1109/VAST.2011.6102435,Bum Chul Kwon;Brian D. Fisher;Ji Soo Yi
2117,Perception-based visual quality measures,VAST,2011,C,10.1109/VAST.2011.6102437,http://dx.doi.org/10.1109/VAST.2011.6102437,Georgia Albuquerque;Martin Eisemann;Marcus A. Magnor
2118,Characterizing the intelligence analysis process: Informing visual analytics design through a longitudinal field study,VAST,2011,C,10.1109/VAST.2011.6102438,http://dx.doi.org/10.1109/VAST.2011.6102438,Youn ah Kang;John T. Stasko
2119,Interactive visual comparison of multiple trees,VAST,2011,C,10.1109/VAST.2011.6102439,http://dx.doi.org/10.1109/VAST.2011.6102439,Sebastian Bremm;Tatiana von Landesberger;Martin Hess;Tobias Schreck;Philipp Weil;Kay Hamacher
2120,Network-based visual analysis of tabular data,VAST,2011,C,10.1109/VAST.2011.6102440,http://dx.doi.org/10.1109/VAST.2011.6102440,Zhicheng Liu;Shamkant B. Navathe;John T. Stasko
2121,Orion: A system for modeling transformation and visualization of multidimensional heterogeneous networks,VAST,2011,C,10.1109/VAST.2011.6102441,http://dx.doi.org/10.1109/VAST.2011.6102441,Jeffrey Heer;Adam Perer
2122,G-PARE: A visual analytic tool for comparative analysis of uncertain graphs,VAST,2011,C,10.1109/VAST.2011.6102442,http://dx.doi.org/10.1109/VAST.2011.6102442,Hossam Sharara;Awalin Sopan;Galileo Namata;Lise Getoor;Lisa Singh
2123,Visual social network analytics for relationship discovery in the enterprise,VAST,2011,C,10.1109/VAST.2011.6102443,http://dx.doi.org/10.1109/VAST.2011.6102443,Adam Perer;Ido Guy;Erel Uziel;Inbal Ronen;Michal Jacovi
2124,How locus of control influences compatibility with visualization style,VAST,2011,C,10.1109/VAST.2011.6102445,http://dx.doi.org/10.1109/VAST.2011.6102445,Caroline Ziemkiewicz;R. Jordan Crouser;Ashley Rye Yauilla;Sara L. Su;William Ribarsky;Remco Chang
2125,Obvious: A meta-toolkit to encapsulate information visualization toolkits - One toolkit to bind them all,VAST,2011,C,10.1109/VAST.2011.6102446,http://dx.doi.org/10.1109/VAST.2011.6102446,Jean-Daniel Fekete;Pierre-Luc Hemery;Thomas Baudel;Jo Wood
2126,Supporting effective common ground construction in Asynchronous Collaborative Visual Analytics,VAST,2011,C,10.1109/VAST.2011.6102447,http://dx.doi.org/10.1109/VAST.2011.6102447,Yang Chen;Jamal Alsakran;Scott Barlowe;Jing Yang 0001;Ye Zhao
2127,Guiding feature subset selection with an interactive visualization,VAST,2011,C,10.1109/VAST.2011.6102448,http://dx.doi.org/10.1109/VAST.2011.6102448,Thorsten May;Andreas Bannach;James Davey;Tobias Ruppert;Jörn Kohlhammer
2128,Observation-level interaction with statistical models for visual analytics,VAST,2011,C,10.1109/VAST.2011.6102449,http://dx.doi.org/10.1109/VAST.2011.6102449,Alex Endert;Chao Han;Dipayan Maiti;Leanna House;Scotland Leman;Chris North
2129,Pointwise local pattern exploration for sensitivity analysis,VAST,2011,C,10.1109/VAST.2011.6102450,http://dx.doi.org/10.1109/VAST.2011.6102450,Zhenyu Guo;Matthew O. Ward;Elke A. Rundensteiner;Carolina Ruiz
2130,Interactive decision making using dissimilarity to visually represented prototypes,VAST,2011,C,10.1109/VAST.2011.6102451,http://dx.doi.org/10.1109/VAST.2011.6102451,Malgorzata Migut;Jan C. van Gemert;Marcel Worring
2131,BaobabView: Interactive construction and analysis of decision trees,VAST,2011,C,10.1109/VAST.2011.6102453,http://dx.doi.org/10.1109/VAST.2011.6102453,Stef van den Elzen;Jarke J. van Wijk
2132,From movement tracks through events to places: Extracting and characterizing significant places from mobility data,VAST,2011,C,10.1109/VAST.2011.6102454,http://dx.doi.org/10.1109/VAST.2011.6102454,Gennady L. Andrienko;Natalia V. Andrienko;Christophe Hurter;Salvatore Rinzivillo;Stefan Wrobel
2133,Visual analysis of route diversity,VAST,2011,C,10.1109/VAST.2011.6102455,http://dx.doi.org/10.1109/VAST.2011.6102455,He Liu;Yuan Gao;Lu Lu;Siyuan Liu;Huamin Qu;Lionel M. Ni
2134,SensePlace2: GeoTwitter analytics support for situational awareness,VAST,2011,C,10.1109/VAST.2011.6102456,http://dx.doi.org/10.1109/VAST.2011.6102456,Alan M. MacEachren;Anuj R. Jaiswal;Anthony C. Robinson;Scott Pezanowski;Alexander Savelyev;Prasenjit Mitra;Xiao Zhang;Justine I. Blanford
2135,Visual analytics decision support environment for epidemic modeling and response evaluation,VAST,2011,C,10.1109/VAST.2011.6102457,http://dx.doi.org/10.1109/VAST.2011.6102457,Shehzad Afzal;Ross Maciejewski;David S. Ebert
2136,SAVE: Sensor anomaly visualization engine,VAST,2011,C,10.1109/VAST.2011.6102458,http://dx.doi.org/10.1109/VAST.2011.6102458,Lei Shi;Qi Liao;Yuan He;Rui Li;Aaron Striegel;Zhong Su
2137,A visual navigation system for querying neural stem cell imaging data,VAST,2011,C,10.1109/VAST.2011.6102459,http://dx.doi.org/10.1109/VAST.2011.6102459,Ishwar Kulkarni;Shanaz Y. Mistry;Brian Cummings;Meenakshisundaram Gopi
2138,A visual analytics process for maritime resource allocation and risk assessment,VAST,2011,C,10.1109/VAST.2011.6102460,http://dx.doi.org/10.1109/VAST.2011.6102460,Abish Malik;Ross Maciejewski;Ben Maule;David S. Ebert
2139,ParallelTopics: A probabilistic approach to exploring document collections,VAST,2011,C,10.1109/VAST.2011.6102461,http://dx.doi.org/10.1109/VAST.2011.6102461,Wenwen Dou;Xiaoyu Wang;Remco Chang;William Ribarsky
2140,Analysis of large digital collections with interactive visualization,VAST,2011,C,10.1109/VAST.2011.6102462,http://dx.doi.org/10.1109/VAST.2011.6102462,Weijia Xu;Maria Esteva;Suyog Dott Jain;Varun Jain
2141,A two-stage framework for designing visual analytics system in organizational environments,VAST,2011,C,10.1109/VAST.2011.6102463,http://dx.doi.org/10.1109/VAST.2011.6102463,Xiaoyu Wang;Wenwen Dou;Thomas Butkiewicz;Eric A. Bier;William Ribarsky
2142,Using random projections to identify class-separating variables in high-dimensional spaces,VAST,2011,M,10.1109/VAST.2011.6102465,http://dx.doi.org/10.1109/VAST.2011.6102465,Anushka Anand;Leland Wilkinson;Dang Tuan Nhon
2143,Evaluation of large display interaction using smart phones,VAST,2011,M,10.1109/VAST.2011.6102466,http://dx.doi.org/10.1109/VAST.2011.6102466,Jens Bauer;Sebastian Thelen;Achim Ebert
2144,Query-based coordinated multiple views with Feature Similarity Space for visual analysis of MRI repositories,VAST,2011,M,10.1109/VAST.2011.6102467,http://dx.doi.org/10.1109/VAST.2011.6102467,Ian Bowman;Shantanu H. Joshi;John D. Van Horn
2145,Reasonable abstractions: Semantics for dynamic data visualization,VAST,2011,M,10.1109/VAST.2011.6102468,http://dx.doi.org/10.1109/VAST.2011.6102468,Joseph A. Cottam;Andrew Lumsdaine
2146,Exploring agent-based simulations using temporal graphs,VAST,2011,M,10.1109/VAST.2011.6102469,http://dx.doi.org/10.1109/VAST.2011.6102469,R. Jordan Crouser;Jeremy G. Freeman;Remco Chang
2147,Visual analytical approaches to evaluating uncertainty and bias in crowd sourced crisis information,VAST,2011,M,10.1109/VAST.2011.6102470,http://dx.doi.org/10.1109/VAST.2011.6102470,Iain Dillingham;Jason Dykes;Jo Wood
2148,TreeVersity: Comparing tree structures by topology and node's attributes differences,VAST,2011,M,10.1109/VAST.2011.6102471,http://dx.doi.org/10.1109/VAST.2011.6102471,John Alexis Guerra Gómez;Audra Buck-Coleman;Catherine Plaisant;Ben Shneiderman
2149,Visual sentiment analysis on twitter data streams,VAST,2011,M,10.1109/VAST.2011.6102472,http://dx.doi.org/10.1109/VAST.2011.6102472,Ming C. Hao;Christian Rohrdantz;Halldór Janetzko;Umeshwar Dayal;Daniel A. Keim;Lars-Erik Haug;Meichun Hsu
2150,Analysts aren't machines: Inferring frustration through visualization interaction,VAST,2011,M,10.1109/VAST.2011.6102473,http://dx.doi.org/10.1109/VAST.2011.6102473,Lane Harrison;Wenwen Dou;Aidong Lu;William Ribarsky;Xiaoyu Wang
2151,Automated measures for interpretable dimensionality reduction for visual classification: A user study,VAST,2011,M,10.1109/VAST.2011.6102474,http://dx.doi.org/10.1109/VAST.2011.6102474,Ilknur Icke;Andrew Rosenberg
2152,3D Visualization of temporal changes in bloggers' activities and interests,VAST,2011,M,10.1109/VAST.2011.6102475,http://dx.doi.org/10.1109/VAST.2011.6102475,Masahiko Itoh;Naoki Yoshinaga 0001;Masashi Toyoda;Masaru Kitsuregawa
2153,A state transition approach to understanding users' interactions,VAST,2011,M,10.1109/VAST.2011.6102476,http://dx.doi.org/10.1109/VAST.2011.6102476,Dong Hyun Jeong;Soo-Yeon Ji;William Ribarsky;Remco Chang
2154,Visualizing an information assurance risk taxonomy,VAST,2011,M,10.1109/VAST.2011.6102477,http://dx.doi.org/10.1109/VAST.2011.6102477,Victoria Lemieux;Barbara Endicott-Popovsky;Karl Eckler;Thomas Dang;Adam Jansen
2155,Find distance function hide model inference,VAST,2011,M,10.1109/VAST.2011.6102478,http://dx.doi.org/10.1109/VAST.2011.6102478,Jingjing Liu;Eli T. Brown;Remco Chang
2156,KD-photomap: Exploring photographs in space and time,VAST,2011,M,10.1109/VAST.2011.6102479,http://dx.doi.org/10.1109/VAST.2011.6102479,Iulian Peca;Haolin Zhi;Katerina Vrotsou;Natalia V. Andrienko;Gennady L. Andrienko
2157,PORGY: Interactive and visual reasoning with graph rewriting systems,VAST,2011,M,10.1109/VAST.2011.6102480,http://dx.doi.org/10.1109/VAST.2011.6102480,Bruno Pinaud;Jonathan Dubois;Guy Melançon
2158,Exploring proportions: Comparative visualization of categorical data,VAST,2011,M,10.1109/VAST.2011.6102481,http://dx.doi.org/10.1109/VAST.2011.6102481,Harald Piringer;Matthias Buchetics
2159,Pexel and heatmap visual analysis of multidimensional gun/homicide data,VAST,2011,M,10.1109/VAST.2011.6102482,http://dx.doi.org/10.1109/VAST.2011.6102482,Scott D. Rothenberger;John E. Wenskovitch;G. Elisabeta Marai
2160,City sentinel - VAST 2011 mini challenge 1 award: "Outstanding integration of computational and visual methods",VAST,2011,M,10.1109/VAST.2011.6102485,http://dx.doi.org/10.1109/VAST.2011.6102485,N. Banfi;L. Dudas;Zsolt Fekete;J. Gobolos-Szabo;András Lukács;A. Nagy;A. Szabo;Z. Szabo;G. Szucs
2161,Mapping an epidemic outbreak: Effective analysis and presentation,VAST,2011,M,10.1109/VAST.2011.6102486,http://dx.doi.org/10.1109/VAST.2011.6102486,Kevin Boone;Edward Swing
2162,ScatterBlogs: Geo-spatial document analysis,VAST,2011,M,10.1109/VAST.2011.6102488,http://dx.doi.org/10.1109/VAST.2011.6102488,Harald Bosch;Dennis Thom;Michael Wörner;Steffen Koch;Edwin Puttmann;Dominik Jäckle;Thomas Ertl
2163,epSpread - Storyboarding for visual analytics,VAST,2011,M,10.1109/VAST.2011.6102489,http://dx.doi.org/10.1109/VAST.2011.6102489,Llyr ap Cenydd;Rick Walker;Serban Pop;Helen C. Miles;Chris J. Hughes;William John Teahan;Jonathan C. Roberts
2164,MobileAnalymator: Animating data changes on mobile devices,VAST,2011,M,10.1109/VAST.2011.6102490,http://dx.doi.org/10.1109/VAST.2011.6102490,Victor Y. Chen;Cheryl Z. Qian;Li Zhang
2165,Geovisual analytics for cyber security: Adopting the GeoViz Toolkit,VAST,2011,M,10.1109/VAST.2011.6102491,http://dx.doi.org/10.1109/VAST.2011.6102491,Nicklaus A. Giacobe;Sen Xu
2166,Guiding security analysis through visualization,VAST,2011,M,10.1109/VAST.2011.6102492,http://dx.doi.org/10.1109/VAST.2011.6102492,Lane Harrison;Wenwen Dou;Aidong Lu;William Ribarsky;Xiaoyu Wang
2167,An integrated visualization on network events VAST 2011 mini challenge #2 award: "Outstanding integrated overview display",VAST,2011,M,10.1109/VAST.2011.6102493,http://dx.doi.org/10.1109/VAST.2011.6102493,Walter Marcelo Lamagna
2168,Analyst's workspace: Protecting vastopolis,VAST,2011,M,10.1109/VAST.2011.6102495,http://dx.doi.org/10.1109/VAST.2011.6102495,Christopher Andrews;M. Shahriar Hossain;Samah Gad;Naren Ramakrishnan;Chris North
2169,Jigsaw to save vastopolis,VAST,2011,M,10.1109/VAST.2011.6102496,http://dx.doi.org/10.1109/VAST.2011.6102496,Elizabeth Braunstein;Carsten Görg;Zhicheng Liu;John T. Stasko
2170,Interactive data analysis with nSpace2(c),VAST,2011,M,10.1109/VAST.2011.6102497,http://dx.doi.org/10.1109/VAST.2011.6102497,Casey M. Canfield;David Sheffield
2171,Visual analytics of terrorist activities related to epidemics,VAST,2011,M,10.1109/VAST.2011.6102498,http://dx.doi.org/10.1109/VAST.2011.6102498,Enrico Bertini;Juri Buchmüller;Fabian Fischer;Stephan Huber;Thomas Lindemeier;Fabian Maass;Florian Mansmann;Thomas Ramm;Michael Regenscheit;Christian Rohrdantz;Christian Scheible;Tobias Schreck;Stephan Sellien;Florian Stoffel;Mark Tautzenberger;Matthias Zieker;Daniel A. Keim
2172,A Scale Space Based Persistence Measure for Critical Points in 2D Scalar fields,Vis,2011,J,10.1109/TVCG.2011.159,http://dx.doi.org/10.1109/TVCG.2011.159,Jan Reininghaus;Natallia Kotava;David Günther;Jens Kasten;Hans Hagen;Ingrid Hotz
2173,About the Influence of Illumination Models on Image Comprehension in Direct Volume Rendering,Vis,2011,J,10.1109/TVCG.2011.161,http://dx.doi.org/10.1109/TVCG.2011.161,Florian Lindemann;Timo Ropinski
2174,Adaptive Extraction and Quantification of Geophysical Vortices,Vis,2011,J,10.1109/TVCG.2011.162,http://dx.doi.org/10.1109/TVCG.2011.162,Sean Williams;Mark Petersen;Peer-Timo Bremer;Matthew Hecht;Valerio Pascucci;James P. Ahrens;Mario Hlawitschka;Bernd Hamann
2175,An Efficient Direct Volume Rendering Approach for Dichromats,Vis,2011,J,10.1109/TVCG.2011.164,http://dx.doi.org/10.1109/TVCG.2011.164,Weifeng Chen;Wei Chen;Hujun Bao
2176,An Interactive Local Flattening Operator to Support Digital Investigations on Artwork Surfaces,Vis,2011,J,10.1109/TVCG.2011.165,http://dx.doi.org/10.1109/TVCG.2011.165,Nico Pietroni;Massimiliano Corsini;Paolo Cignoni;Roberto Scopigno
2177,Artificial Defocus for Displaying Markers in Microscopy Z-Stacks,Vis,2011,J,10.1109/TVCG.2011.168,http://dx.doi.org/10.1109/TVCG.2011.168,Alessandro Giusti;Pierluigi Taddei;Giorgio Corani;Luca Maria Gambardella;Cristina Magli;Luca Gianaroli
2178,Asymmetric Tensor field Visualization for Surfaces,Vis,2011,J,10.1109/TVCG.2011.170,http://dx.doi.org/10.1109/TVCG.2011.170,Darrel Palke;Zhongzang Lin;Guoning Chen;Harry Yeh;Paul Vincent;Robert S. Laramee;Eugene Zhang
2179,Authalic Parameterization of General Surfaces Using Lie Advection,Vis,2011,J,10.1109/TVCG.2011.171,http://dx.doi.org/10.1109/TVCG.2011.171,Guangyu Zou;Jiaxi Hu;Xianfeng Gu;Jing Hua
2180,Automatic Transfer Functions Based on Informational Divergence,Vis,2011,J,10.1109/TVCG.2011.173,http://dx.doi.org/10.1109/TVCG.2011.173,Marc Ruiz;Anton Bardera;Imma Boada;Ivan Viola
2181,Branching and Circular Features in High Dimensional Data,Vis,2011,J,10.1109/TVCG.2011.177,http://dx.doi.org/10.1109/TVCG.2011.177,Bei Wang;Brian Summa;Valerio Pascucci;Mikael Vejdemo-Johansson
2182,Context Preserving Maps of Tubular Structures,Vis,2011,J,10.1109/TVCG.2011.182,http://dx.doi.org/10.1109/TVCG.2011.182,Joseph Marino
2183,Crepuscular Rays for Tumor Accessibility Planning,Vis,2011,J,10.1109/TVCG.2011.184,http://dx.doi.org/10.1109/TVCG.2011.184,Rostislav Khlebnikov;Bernhard Kainz;Judith Muehl;Dieter Schmalstieg
2184,Distance Visualization for Interactive 3D Implant Planning,Vis,2011,J,10.1109/TVCG.2011.189,http://dx.doi.org/10.1109/TVCG.2011.189,Christian Dick;Rainer Burgkart;Rüdiger Westermann
2185,Evaluation of Trend Localization with Multi-Variate Visualizations,Vis,2011,J,10.1109/TVCG.2011.194,http://dx.doi.org/10.1109/TVCG.2011.194,Mark A. Livingston;Jonathan W. Decker
2186,Extinction-Based Shading and Illumination in GPU Volume Ray-Casting,Vis,2011,J,10.1109/TVCG.2011.198,http://dx.doi.org/10.1109/TVCG.2011.198,Philipp Schlegel;Maxim Makhinya;Renato Pajarola
2187,Feature-Based Statistical Analysis of Combustion Simulation Data,Vis,2011,J,10.1109/TVCG.2011.199,http://dx.doi.org/10.1109/TVCG.2011.199,Janine Bennett;Vaidyanathan Krishnamoorthy;Shusen Liu;Ray W. Grout;Evatt R. Hawkes;Jacqueline Chen;Jason F. Shepherd;Valerio Pascucci;Peer-Timo Bremer
2188,Features in Continuous Parallel Coordinates,Vis,2011,J,10.1109/TVCG.2011.200,http://dx.doi.org/10.1109/TVCG.2011.200,Dirk J. Lehmann;Holger Theisel
2189,Flow Radar Glyphs&amp;#8212;Static Visualization of Unsteady Flow with Uncertainty,Vis,2011,J,10.1109/TVCG.2011.203,http://dx.doi.org/10.1109/TVCG.2011.203,Marcel Hlawatsch;Philipp C. Leube;Wolfgang Nowak;Daniel Weiskopf
2190,FoamVis: Visualization of 2D Foam Simulation Data,Vis,2011,J,10.1109/TVCG.2011.204,http://dx.doi.org/10.1109/TVCG.2011.204,Dan R. Lipsa;Robert S. Laramee;Simon J. Cox;Tudur Davies
2191,GPU-Based Interactive Cut-Surface Extraction From High-Order finite Element fields,Vis,2011,J,10.1109/TVCG.2011.206,http://dx.doi.org/10.1109/TVCG.2011.206,Blake Nelson;Robert Michael Kirby;Robert Haimes
2192,GPU-based Real-Time Approximation of the Ablation Zone for Radiofrequency Ablation,Vis,2011,J,10.1109/TVCG.2011.207,http://dx.doi.org/10.1109/TVCG.2011.207,Christian Rieder;Tim Kröger;Christian Schumann;Horst K. Hahn
2193,Hierarchical Event Selection for Video Storyboards with a Case Study on Snooker Video Visualization,Vis,2011,J,10.1109/TVCG.2011.208,http://dx.doi.org/10.1109/TVCG.2011.208,Matthew L. Parry;Philip A. Legg;David H. S. Chung;Iwan W. Griffiths;Min Chen
2194,Image Plane Sweep Volume Illumination,Vis,2011,J,10.1109/TVCG.2011.211,http://dx.doi.org/10.1109/TVCG.2011.211,Erik Sundén;Anders Ynnerman;Timo Ropinski
2195,Interactive Multiscale Tensor Reconstruction for Multiresolution Volume Visualization,Vis,2011,J,10.1109/TVCG.2011.214,http://dx.doi.org/10.1109/TVCG.2011.214,Susanne K. Suter;José Antonio Iglesias Guitián;Fabio Marton;Marco Agus;Andreas Elsener;Christoph P. E. Zollikofer;Meenakshisundaram Gopi;Enrico Gobbetti;Renato Pajarola
2196,Interactive Virtual Probing of 4D MRI Blood-Flow,Vis,2011,J,10.1109/TVCG.2011.215,http://dx.doi.org/10.1109/TVCG.2011.215,Roy van Pelt;Javier Oliván Bescós;Marcel Breeuwer;Rachel E. Clough;Eduard Gröller;Bart M. ter Haar Romeny;Anna Vilanova
2197,Interactive Volume Visualization of General Polyhedral Grids,Vis,2011,J,10.1109/TVCG.2011.216,http://dx.doi.org/10.1109/TVCG.2011.216,Philipp Muigg;Markus Hadwiger;Helmut Doleisch;Eduard Gröller
2198,Interactive Graph-based Visual Analysis of High-dimensional Multi-parameter Fluorescence Microscopy Data in Toponomics,Vis,2011,J,10.1109/TVCG.2011.217,http://dx.doi.org/10.1109/TVCG.2011.217,Steffen Oeltze-Jafra;Wolfgang Freiler
